"subject","activity","variable","average"
8,"LAYING","fBodyAcc-mean()-Z",-0.944269514074074
8,"SITTING","fBodyAcc-mean()-Z",-0.959436275869565
8,"STANDING","fBodyAcc-mean()-Z",-0.950362935555556
8,"WALKING","fBodyAcc-mean()-Z",-0.238634594791667
8,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",0.159589756534211
8,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.0729496941121951
9,"LAYING","fBodyAcc-mean()-Z",-0.9459190006
9,"SITTING","fBodyAcc-mean()-Z",-0.8922013438
9,"STANDING","fBodyAcc-mean()-Z",-0.941686874222222
9,"WALKING","fBodyAcc-mean()-Z",-0.250806259788462
9,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.103705822657857
9,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.384710423408163
10,"LAYING","fBodyAcc-mean()-Z",-0.964300845172414
10,"SITTING","fBodyAcc-mean()-Z",-0.97464465462963
10,"STANDING","fBodyAcc-mean()-Z",-0.955272383863636
10,"WALKING","fBodyAcc-mean()-Z",-0.41218272245283
10,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.157728357742105
10,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.301206408085106
11,"LAYING","fBodyAcc-mean()-Z",-0.973576812807018
11,"SITTING","fBodyAcc-mean()-Z",-0.972855110377359
11,"STANDING","fBodyAcc-mean()-Z",-0.987669785531915
11,"WALKING","fBodyAcc-mean()-Z",-0.616402910169492
11,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.377624755652174
11,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.551742083518519
12,"LAYING","fBodyAcc-mean()-Z",-0.954724801666667
12,"SITTING","fBodyAcc-mean()-Z",-0.954626628823529
12,"STANDING","fBodyAcc-mean()-Z",-0.947178200163934
12,"WALKING","fBodyAcc-mean()-Z",-0.4223253002
12,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.402121221521739
12,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.560841212692308
13,"LAYING","fBodyAcc-mean()-Z",-0.966295582741935
13,"SITTING","fBodyAcc-mean()-Z",-0.956183063510204
13,"STANDING","fBodyAcc-mean()-Z",-0.97756730122807
13,"WALKING","fBodyAcc-mean()-Z",-0.246851507561404
13,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.151178724793617
13,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.404785239945455
14,"LAYING","fBodyAcc-mean()-Z",-0.927882307058824
14,"SITTING","fBodyAcc-mean()-Z",-0.944126078888889
14,"STANDING","fBodyAcc-mean()-Z",-0.9424220265
14,"WALKING","fBodyAcc-mean()-Z",-0.177366434042373
14,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",0.280735952206667
14,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",0.191693742633333
15,"LAYING","fBodyAcc-mean()-Z",-0.95156594625
15,"SITTING","fBodyAcc-mean()-Z",-0.963227004915254
15,"STANDING","fBodyAcc-mean()-Z",-0.965473514528302
15,"WALKING","fBodyAcc-mean()-Z",-0.554942138148148
15,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.259812204547619
15,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.5395910825
16,"LAYING","fBodyAcc-mean()-Z",-0.974580069142857
16,"SITTING","fBodyAcc-mean()-Z",-0.959552230434783
16,"STANDING","fBodyAcc-mean()-Z",-0.969999504230769
16,"WALKING","fBodyAcc-mean()-Z",-0.244363048235294
16,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.04769426376
16,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.335853041176471
17,"LAYING","fBodyAcc-mean()-Z",-0.965406091549296
17,"SITTING","fBodyAcc-mean()-Z",-0.97484160453125
17,"STANDING","fBodyAcc-mean()-Z",-0.980231575769231
17,"WALKING","fBodyAcc-mean()-Z",-0.382832802295082
17,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.3180818605
17,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.3999234945625
18,"LAYING","fBodyAcc-mean()-Z",-0.988606906307692
18,"SITTING","fBodyAcc-mean()-Z",-0.982996441403509
18,"STANDING","fBodyAcc-mean()-Z",-0.975772813972603
18,"WALKING","fBodyAcc-mean()-Z",-0.48977105125
18,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.505824358
18,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.522728377068965
19,"LAYING","fBodyAcc-mean()-Z",-0.985340447349398
19,"SITTING","fBodyAcc-mean()-Z",-0.96633509109589
19,"STANDING","fBodyAcc-mean()-Z",-0.968543351780822
19,"WALKING","fBodyAcc-mean()-Z",-0.104423357596154
19,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",0.110659220744872
19,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.2196444734075
20,"LAYING","fBodyAcc-mean()-Z",-0.976392651323529
20,"SITTING","fBodyAcc-mean()-Z",-0.947597457121212
20,"STANDING","fBodyAcc-mean()-Z",-0.929985824794521
20,"WALKING","fBodyAcc-mean()-Z",-0.272213861705882
20,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.188098811986667
20,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.318431522156863
21,"LAYING","fBodyAcc-mean()-Z",-0.961772190555556
21,"SITTING","fBodyAcc-mean()-Z",-0.970859342941176
21,"STANDING","fBodyAcc-mean()-Z",-0.960274142134831
21,"WALKING","fBodyAcc-mean()-Z",-0.300309066730769
21,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.0769713066866667
21,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.321712974042553
22,"LAYING","fBodyAcc-mean()-Z",-0.954219235555556
22,"SITTING","fBodyAcc-mean()-Z",-0.946635312419355
22,"STANDING","fBodyAcc-mean()-Z",-0.957101794126984
22,"WALKING","fBodyAcc-mean()-Z",-0.25521651373913
22,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.322795653888889
22,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.228019952309524
23,"LAYING","fBodyAcc-mean()-Z",-0.977515213888889
23,"SITTING","fBodyAcc-mean()-Z",-0.942031166764706
23,"STANDING","fBodyAcc-mean()-Z",-0.945170568823529
23,"WALKING","fBodyAcc-mean()-Z",0.0814081078542373
23,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",0.280518877574074
23,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.070577489272549
24,"LAYING","fBodyAcc-mean()-Z",-0.976634815694444
24,"SITTING","fBodyAcc-mean()-Z",-0.966991781176471
24,"STANDING","fBodyAcc-mean()-Z",-0.953817599275362
24,"WALKING","fBodyAcc-mean()-Z",-0.344493013448276
24,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.173825083587273
24,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.312792211016949
25,"LAYING","fBodyAcc-mean()-Z",-0.816197953561644
25,"SITTING","fBodyAcc-mean()-Z",-0.974776131230769
25,"STANDING","fBodyAcc-mean()-Z",-0.974051231216216
25,"WALKING","fBodyAcc-mean()-Z",-0.533563220540541
25,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.556097089137931
25,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.542931828
26,"LAYING","fBodyAcc-mean()-Z",-0.984923123552632
26,"SITTING","fBodyAcc-mean()-Z",-0.967519149358974
26,"STANDING","fBodyAcc-mean()-Z",-0.97321515527027
26,"WALKING","fBodyAcc-mean()-Z",-0.33953964559322
26,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.2796400557
26,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.499502759272727
27,"LAYING","fBodyAcc-mean()-Z",-0.987356589864865
27,"SITTING","fBodyAcc-mean()-Z",-0.974665817
27,"STANDING","fBodyAcc-mean()-Z",-0.97414624525
27,"WALKING","fBodyAcc-mean()-Z",-0.312372595438596
27,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.241600361090909
27,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.418886395098039
28,"LAYING","fBodyAcc-mean()-Z",-0.961115672375
28,"SITTING","fBodyAcc-mean()-Z",-0.952226786666667
28,"STANDING","fBodyAcc-mean()-Z",-0.934503028481013
28,"WALKING","fBodyAcc-mean()-Z",-0.356337638518519
28,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.308161634195652
28,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.401732939215686
29,"LAYING","fBodyAcc-mean()-Z",-0.989473926666667
29,"SITTING","fBodyAcc-mean()-Z",-0.975623030833333
29,"STANDING","fBodyAcc-mean()-Z",-0.984096024769231
29,"WALKING","fBodyAcc-mean()-Z",-0.279734839433962
29,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.266692150208333
29,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.320487882857143
30,"LAYING","fBodyAcc-mean()-Z",-0.970321991714286
30,"SITTING","fBodyAcc-mean()-Z",-0.966274090645161
30,"STANDING","fBodyAcc-mean()-Z",-0.938089774915254
30,"WALKING","fBodyAcc-mean()-Z",-0.309558882615385
30,"WALKING_DOWNSTAIRS","fBodyAcc-mean()-Z",-0.25806736666129
30,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.36751984
1,"LAYING","fBodyAcc-std()-X",-0.9244374346
1,"SITTING","fBodyAcc-std()-X",-0.976412313191489
1,"STANDING","fBodyAcc-std()-X",-0.99602834509434
1,"WALKING","fBodyAcc-std()-X",-0.319134719578947
1,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.0243308391387755
1,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.337428188679245
2,"LAYING","fBodyAcc-std()-X",-0.973246482083333
2,"SITTING","fBodyAcc-std()-X",-0.98736209
2,"STANDING","fBodyAcc-std()-X",-0.989056469814815
2,"WALKING","fBodyAcc-std()-X",-0.457651383728814
2,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.0161046198595745
2,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.320582414375
3,"LAYING","fBodyAcc-std()-X",-0.983691129032258
3,"SITTING","fBodyAcc-std()-X",-0.971605878461538
3,"STANDING","fBodyAcc-std()-X",-0.969931287377049
3,"WALKING","fBodyAcc-std()-X",-0.379276781206897
3,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.0654417192653061
3,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.285333024050847
4,"LAYING","fBodyAcc-std()-X",-0.952464881481481
4,"SITTING","fBodyAcc-std()-X",-0.9819081892
4,"STANDING","fBodyAcc-std()-X",-0.978737637678571
4,"WALKING","fBodyAcc-std()-X",-0.447234929666667
4,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.0390098262533333
4,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.173217219014423
5,"LAYING","fBodyAcc-std()-X",-0.964953893653846
5,"SITTING","fBodyAcc-std()-X",-0.9825908425
5,"STANDING","fBodyAcc-std()-X",-0.97066840875
5,"WALKING","fBodyAcc-std()-X",-0.297517355196429
5,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.336554724893617
5,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.00473819670425532
6,"LAYING","fBodyAcc-std()-X",-0.932462941461404
6,"SITTING","fBodyAcc-std()-X",-0.982451284727273
6,"STANDING","fBodyAcc-std()-X",-0.984067374035088
6,"WALKING","fBodyAcc-std()-X",-0.34522769
6,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.403369766666667
6,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.0211335627276471
7,"LAYING","fBodyAcc-std()-X",-0.931120580576923
7,"SITTING","fBodyAcc-std()-X",-0.972879966041667
7,"STANDING","fBodyAcc-std()-X",-0.980541336037736
7,"WALKING","fBodyAcc-std()-X",-0.322034908070175
7,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.0730110797851064
7,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.279870086215686
8,"LAYING","fBodyAcc-std()-X",-0.940125298333333
8,"SITTING","fBodyAcc-std()-X",-0.978256730652174
8,"STANDING","fBodyAcc-std()-X",-0.98918374962963
8,"WALKING","fBodyAcc-std()-X",-0.148386858858333
8,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.0260463260078947
8,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.175284990170732
9,"LAYING","fBodyAcc-std()-X",-0.9409810272
9,"SITTING","fBodyAcc-std()-X",-0.956903459
9,"STANDING","fBodyAcc-std()-X",-0.977579248444444
9,"WALKING","fBodyAcc-std()-X",-0.218019977423077
9,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.250488758869048
9,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.369815777346939
10,"LAYING","fBodyAcc-std()-X",-0.96796803862069
10,"SITTING","fBodyAcc-std()-X",-0.982242427777778
10,"STANDING","fBodyAcc-std()-X",-0.982949246136364
10,"WALKING","fBodyAcc-std()-X",-0.206366497226415
10,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.324957743157895
10,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.171957349438298
11,"LAYING","fBodyAcc-std()-X",-0.985322211929825
11,"SITTING","fBodyAcc-std()-X",-0.983389810188679
11,"STANDING","fBodyAcc-std()-X",-0.995573762978723
11,"WALKING","fBodyAcc-std()-X",-0.433703311525424
11,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.179906764395652
11,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.198733655611111
12,"LAYING","fBodyAcc-std()-X",-0.955207641833333
12,"SITTING","fBodyAcc-std()-X",-0.98399947745098
12,"STANDING","fBodyAcc-std()-X",-0.983647207377049
12,"WALKING","fBodyAcc-std()-X",-0.160707260634
12,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.0483347068913043
12,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.278929748076923
13,"LAYING","fBodyAcc-std()-X",-0.966960088387097
13,"SITTING","fBodyAcc-std()-X",-0.989410582653061
13,"STANDING","fBodyAcc-std()-X",-0.991817705263158
13,"WALKING","fBodyAcc-std()-X",-0.353299848947368
13,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.0680436217021277
13,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.266081292363636
14,"LAYING","fBodyAcc-std()-X",-0.911972655156863
14,"SITTING","fBodyAcc-std()-X",-0.976303056851852
14,"STANDING","fBodyAcc-std()-X",-0.973605553666667
14,"WALKING","fBodyAcc-std()-X",-0.395859985762712
14,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.0140826092322222
14,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.304980247962963
15,"LAYING","fBodyAcc-std()-X",-0.971718824583333
15,"SITTING","fBodyAcc-std()-X",-0.987384778983051
15,"STANDING","fBodyAcc-std()-X",-0.990060962641509
15,"WALKING","fBodyAcc-std()-X",-0.332520626851852
15,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.466325681428571
15,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.00838243761666667
16,"LAYING","fBodyAcc-std()-X",-0.971409075142857
16,"SITTING","fBodyAcc-std()-X",-0.986892418405797
16,"STANDING","fBodyAcc-std()-X",-0.989100620641026
16,"WALKING","fBodyAcc-std()-X",-0.409070488039216
16,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.266115492098298
16,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.369636140980392
17,"LAYING","fBodyAcc-std()-X",-0.972438525352113
17,"SITTING","fBodyAcc-std()-X",-0.99465731359375
17,"STANDING","fBodyAcc-std()-X",-0.991318528333333
17,"WALKING","fBodyAcc-std()-X",-0.304806274098361
17,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.258941676302174
17,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.0355381172854167
18,"LAYING","fBodyAcc-std()-X",-0.984321858307692
18,"SITTING","fBodyAcc-std()-X",-0.994906565789474
18,"STANDING","fBodyAcc-std()-X",-0.992789068493151
18,"WALKING","fBodyAcc-std()-X",-0.378068199285714
18,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.285535871636364
18,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.350639840862069
19,"LAYING","fBodyAcc-std()-X",-0.962085001204819
19,"SITTING","fBodyAcc-std()-X",-0.975204245342466
19,"STANDING","fBodyAcc-std()-X",-0.991161671369863
19,"WALKING","fBodyAcc-std()-X",-0.0578820787019231
19,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.658506543333333
19,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.11993477534
20,"LAYING","fBodyAcc-std()-X",-0.960997907205882
20,"SITTING","fBodyAcc-std()-X",-0.98397837530303
20,"STANDING","fBodyAcc-std()-X",-0.96980617890411
20,"WALKING","fBodyAcc-std()-X",-0.234985644352941
20,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.113033424261778
20,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.108444759592157
21,"LAYING","fBodyAcc-std()-X",-0.950929451222222
21,"SITTING","fBodyAcc-std()-X",-0.992375229411765
21,"STANDING","fBodyAcc-std()-X",-0.982892836629213
21,"WALKING","fBodyAcc-std()-X",-0.308547185288462
21,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.266987750733333
21,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.213184048
22,"LAYING","fBodyAcc-std()-X",-0.945656808055556
22,"SITTING","fBodyAcc-std()-X",-0.97862319016129
22,"STANDING","fBodyAcc-std()-X",-0.987400306031746
22,"WALKING","fBodyAcc-std()-X",0.0243958191369565
22,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.402891960277778
22,"WALKING_UPSTAIRS","fBodyAcc-std()-X",0.132048813464286
23,"LAYING","fBodyAcc-std()-X",-0.952410957638889
23,"SITTING","fBodyAcc-std()-X",-0.988345258235294
23,"STANDING","fBodyAcc-std()-X",-0.986333385588235
23,"WALKING","fBodyAcc-std()-X",-0.329807279830508
23,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.0282962478037037
23,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.234309548019608
24,"LAYING","fBodyAcc-std()-X",-0.965167081805556
24,"SITTING","fBodyAcc-std()-X",-0.991100005441176
24,"STANDING","fBodyAcc-std()-X",-0.988851853478261
24,"WALKING","fBodyAcc-std()-X",-0.462733639137931
24,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.0349085946785455
24,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.326165553050847
25,"LAYING","fBodyAcc-std()-X",-0.902547712465753
25,"SITTING","fBodyAcc-std()-X",-0.992124279384615
25,"STANDING","fBodyAcc-std()-X",-0.992851743243243
25,"WALKING","fBodyAcc-std()-X",-0.591449956486486
25,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.213028874331034
25,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.437975786923077
26,"LAYING","fBodyAcc-std()-X",-0.967971891447368
26,"SITTING","fBodyAcc-std()-X",-0.978755176794872
26,"STANDING","fBodyAcc-std()-X",-0.993702408378378
26,"WALKING","fBodyAcc-std()-X",-0.34799792561017
26,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.22678384386
26,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.142843838381818
27,"LAYING","fBodyAcc-std()-X",-0.977615702567568
27,"SITTING","fBodyAcc-std()-X",-0.988659196428571
27,"STANDING","fBodyAcc-std()-X",-0.99287582525
27,"WALKING","fBodyAcc-std()-X",-0.365256349298246
27,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.194912716568182
27,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.253504065686275
28,"LAYING","fBodyAcc-std()-X",-0.967324863875
28,"SITTING","fBodyAcc-std()-X",-0.984956708611111
28,"STANDING","fBodyAcc-std()-X",-0.98026749
28,"WALKING","fBodyAcc-std()-X",-0.298832423148148
28,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.137797082826087
28,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.233726643921569
29,"LAYING","fBodyAcc-std()-X",-0.983432309130435
29,"SITTING","fBodyAcc-std()-X",-0.990617521
29,"STANDING","fBodyAcc-std()-X",-0.996604570307692
29,"WALKING","fBodyAcc-std()-X",-0.190355976849057
29,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",0.187438624270833
29,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.0790625306306122
30,"LAYING","fBodyAcc-std()-X",-0.977045260571429
30,"SITTING","fBodyAcc-std()-X",-0.983231005483871
30,"STANDING","fBodyAcc-std()-X",-0.980426575762712
30,"WALKING","fBodyAcc-std()-X",-0.344928112461538
30,"WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.0405257091567742
30,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.326260358153846
1,"LAYING","fBodyAcc-std()-Y",-0.8336255561
1,"SITTING","fBodyAcc-std()-Y",-0.917275006382979
1,"STANDING","fBodyAcc-std()-Y",-0.972293102075472
1,"WALKING","fBodyAcc-std()-Y",0.056040006846
1,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.112963739953061
1,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.0217695106566038
2,"LAYING","fBodyAcc-std()-Y",-0.981025105625
2,"SITTING","fBodyAcc-std()-Y",-0.950073754130435
2,"STANDING","fBodyAcc-std()-Y",-0.957908842222222
2,"WALKING","fBodyAcc-std()-Y",-0.16921968620339
2,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",0.171973972957447
2,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.0848802791083333
3,"LAYING","fBodyAcc-std()-Y",-0.964094604193548
3,"SITTING","fBodyAcc-std()-Y",-0.8496556575
3,"STANDING","fBodyAcc-std()-Y",-0.89243434852459
3,"WALKING","fBodyAcc-std()-Y",-0.124030832001724
3,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.109722354322449
3,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.00803987529661017
4,"LAYING","fBodyAcc-std()-Y",-0.946380971111111
4,"SITTING","fBodyAcc-std()-Y",-0.8894673494
4,"STANDING","fBodyAcc-std()-Y",-0.857380281803571
4,"WALKING","fBodyAcc-std()-Y",-0.101799450565167
4,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.32253131772
4,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.101434446040385
5,"LAYING","fBodyAcc-std()-Y",-0.972909186730769
5,"SITTING","fBodyAcc-std()-Y",-0.9022915301
5,"STANDING","fBodyAcc-std()-Y",-0.867933178017857
5,"WALKING","fBodyAcc-std()-Y",0.0426026830839286
5,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",0.0268269875085106
5,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.165037631180851
6,"LAYING","fBodyAcc-std()-Y",-0.929711219929825
6,"SITTING","fBodyAcc-std()-Y",-0.925676956
6,"STANDING","fBodyAcc-std()-Y",-0.921449111052632
6,"WALKING","fBodyAcc-std()-Y",0.101699642168947
6,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",0.283247837625
6,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.159123777172549
7,"LAYING","fBodyAcc-std()-Y",-0.922917902307692
7,"SITTING","fBodyAcc-std()-Y",-0.904629195833333
7,"STANDING","fBodyAcc-std()-Y",-0.919118753018868
7,"WALKING","fBodyAcc-std()-Y",-0.143721823263158
7,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.190187141297872
7,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.341025552941176
8,"LAYING","fBodyAcc-std()-Y",-0.931236756962963
8,"SITTING","fBodyAcc-std()-Y",-0.923829969347826
8,"STANDING","fBodyAcc-std()-Y",-0.936231722777778
8,"WALKING","fBodyAcc-std()-Y",0.32484493125
8,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",0.232184078052632
8,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.30540146
9,"LAYING","fBodyAcc-std()-Y",-0.9128367508
9,"SITTING","fBodyAcc-std()-Y",-0.86761360746
9,"STANDING","fBodyAcc-std()-Y",-0.938790016888889
9,"WALKING","fBodyAcc-std()-Y",-0.223972558596154
9,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.273561385142857
9,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.297641062755102
10,"LAYING","fBodyAcc-std()-Y",-0.946229148258621
10,"SITTING","fBodyAcc-std()-Y",-0.912838063018519
10,"STANDING","fBodyAcc-std()-Y",-0.921860476590909
10,"WALKING","fBodyAcc-std()-Y",-0.129775706316981
10,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.0633337717526316
10,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.051628469647234
11,"LAYING","fBodyAcc-std()-Y",-0.973589287368421
11,"SITTING","fBodyAcc-std()-Y",-0.920047161698113
11,"STANDING","fBodyAcc-std()-Y",-0.96350679
11,"WALKING","fBodyAcc-std()-Y",-0.0966068285372881
11,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",0.0262777181065217
11,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.0885048145574074
12,"LAYING","fBodyAcc-std()-Y",-0.9506400405
12,"SITTING","fBodyAcc-std()-Y",-0.926033975686275
12,"STANDING","fBodyAcc-std()-Y",-0.922852028360656
12,"WALKING","fBodyAcc-std()-Y",-0.20851528006
12,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",0.016749510173913
12,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.130175559028846
13,"LAYING","fBodyAcc-std()-Y",-0.947462328225806
13,"SITTING","fBodyAcc-std()-Y",-0.933666502510204
13,"STANDING","fBodyAcc-std()-Y",-0.947179813157895
13,"WALKING","fBodyAcc-std()-Y",0.0921968931052632
13,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.0924444167085106
13,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.114656709636364
14,"LAYING","fBodyAcc-std()-Y",-0.905221049156863
14,"SITTING","fBodyAcc-std()-Y",-0.911591208203704
14,"STANDING","fBodyAcc-std()-Y",-0.926055903
14,"WALKING","fBodyAcc-std()-Y",-0.0542709972186441
14,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",0.29363389996
14,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.356072772037037
15,"LAYING","fBodyAcc-std()-Y",-0.964590430138889
15,"SITTING","fBodyAcc-std()-Y",-0.919162700338983
15,"STANDING","fBodyAcc-std()-Y",-0.930286443396226
15,"WALKING","fBodyAcc-std()-Y",0.0805646237194445
15,"WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",0.1199936036
15,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.0191328333041667
16,"LAYING","fBodyAcc-std()-Y",-0.937083636714286
16,"SITTING","fBodyAcc-std()-Y",-0.949829260434783
16,"STANDING","fBodyAcc-std()-Y",-0.958174310128205
